0.193,0.807,0.0,-0.3875,17.5,5.0
0.0,1.0,0.0,0.0,7.5,10.666666666666666
0.0,0.588,0.412,0.4215,17.5,13.666666666666666
0.0,0.543,0.457,0.7096,17.5,20.0
0.0,0.874,0.126,0.3182,17.5,17.0
0.096,0.723,0.181,0.34,17.5,14.666666666666666
0.0,0.531,0.469,0.6478,17.5,4.0
0.0,1.0,0.0,0.0,17.5,7.666666666666667
0.124,0.876,0.0,-0.1779,17.5,8.333333333333334
0.524,0.476,0.0,-0.765,2.5,5.0
0.0,0.504,0.496,0.7089,7.5,15.666666666666666
0.0,0.732,0.268,0.7713,2.5,19.666666666666668
0.0,0.325,0.675,0.886,17.5,14.333333333333334
0.0,1.0,0.0,0.0,17.5,9.333333333333334
0.202,0.798,0.0,-0.5106,17.5,5.333333333333333
0.0,0.87,0.13,0.2023,17.5,13.0
0.0,1.0,0.0,0.0,17.5,14.333333333333334
0.0,1.0,0.0,0.0,17.5,15.0
0.0,0.807,0.193,0.5106,22.5,8.333333333333334
0.177,0.607,0.216,0.1474,17.5,6.333333333333333
0.0,0.755,0.245,0.3818,17.5,14.333333333333334
0.0,0.769,0.231,0.6597,17.5,14.666666666666666
0.468,0.532,0.0,-0.6597,17.5,11.333333333333334
0.221,0.452,0.327,0.2732,7.5,15.666666666666666
0.0,0.811,0.189,0.1027,17.5,19.0
0.469,0.531,0.0,-0.6486,17.5,4.333333333333333
0.0,0.625,0.375,0.6597,12.5,17.666666666666668
0.0,1.0,0.0,0.0,17.5,18.333333333333332
0.169,0.831,0.0,-0.3919,12.5,12.0
0.255,0.745,0.0,-0.7579,12.5,3.6666666666666665
0.0,0.6,0.4,0.6124,2.5,15.333333333333334
0.456,0.544,0.0,-0.491,17.5,17.666666666666668
0.239,0.761,0.0,-0.296,17.5,8.333333333333334
0.112,0.527,0.361,0.582,12.5,12.0
0.0,1.0,0.0,0.0,22.5,13.333333333333334
0.112,0.777,0.112,0.0,22.5,11.666666666666666
0.2,0.8,0.0,-0.5423,17.5,8.333333333333334
0.0,0.69,0.31,0.5423,17.5,21.0
0.0,1.0,0.0,0.0,17.5,10.0
0.0,1.0,0.0,0.0,17.5,12.666666666666666
0.0,1.0,0.0,0.0,17.5,10.333333333333334
0.0,0.822,0.178,0.0772,17.5,18.666666666666668
0.0,0.76,0.24,0.4767,17.5,23.333333333333332
0.212,0.303,0.485,0.5574,22.5,19.333333333333332
0.28,0.376,0.344,0.296,22.5,16.666666666666668
0.164,0.44,0.396,0.8126,12.5,19.666666666666668
0.106,0.741,0.153,0.25,2.5,14.666666666666666
0.0,0.809,0.191,0.5423,22.5,19.333333333333332
0.0,1.0,0.0,0.0,17.5,11.666666666666666
0.115,0.885,0.0,-0.296,17.5,11.666666666666666
0.0,1.0,0.0,0.0,17.5,9.0
0.0,0.845,0.155,0.0258,17.5,15.666666666666666
0.175,0.825,0.0,-0.1779,2.5,11.666666666666666
0.0,0.652,0.348,0.4939,17.5,14.666666666666666
0.0,1.0,0.0,0.0,12.5,11.666666666666666
0.0,0.597,0.403,0.6597,2.5,16.333333333333332
0.0,1.0,0.0,0.0,17.5,9.666666666666666
0.0,1.0,0.0,0.0,17.5,7.666666666666667
0.0,0.769,0.231,0.34,22.5,19.0
0.146,0.499,0.355,0.5827,17.5,5.0
0.115,0.885,0.0,-0.296,17.5,7.0
0.0,0.638,0.362,0.5267,17.5,13.666666666666666
0.409,0.591,0.0,-0.631,17.5,11.333333333333334
0.252,0.486,0.261,0.0387,17.5,10.0
0.327,0.673,0.0,-0.5267,17.5,9.333333333333334
0.0,1.0,0.0,0.0,17.5,11.666666666666666
0.0,0.909,0.091,0.1779,17.5,17.0
0.0,1.0,0.0,0.0,22.5,11.333333333333334
0.067,0.933,0.0,-0.128,12.5,8.666666666666666
0.0,1.0,0.0,0.0,17.5,6.333333333333333
0.093,0.847,0.059,-0.2023,17.5,12.333333333333334
0.083,0.865,0.053,-0.2023,17.5,8.333333333333334
0.055,0.868,0.077,0.2263,17.5,11.333333333333334
0.0,1.0,0.0,0.0,17.5,16.666666666666668
0.155,0.845,0.0,-0.296,17.5,9.0
0.241,0.759,0.0,-0.5423,17.5,6.0
0.0,1.0,0.0,0.0,17.5,7.333333333333333
0.136,0.748,0.117,-0.1027,17.5,7.666666666666667
0.0,0.879,0.121,0.0258,17.5,10.333333333333334
0.0,0.7,0.3,0.743,12.5,15.666666666666666
0.0,1.0,0.0,0.0,17.5,14.0
0.0,1.0,0.0,0.0,22.5,15.666666666666666
0.091,0.909,0.0,-0.128,7.5,10.666666666666666
0.32,0.441,0.239,-0.4939,7.5,11.333333333333334
0.0,1.0,0.0,0.0,17.5,13.0
0.216,0.784,0.0,-0.296,17.5,11.333333333333334
0.0,0.783,0.217,0.3612,17.5,14.0
0.0,0.5,0.5,0.6124,17.5,23.666666666666668
0.0,0.629,0.371,0.7579,7.5,16.0
0.0,0.755,0.245,0.7579,7.5,15.666666666666666
0.0,0.838,0.162,0.4404,12.5,20.333333333333332
0.0,0.827,0.173,0.617,22.5,18.666666666666668
0.0,0.848,0.152,0.617,12.5,17.333333333333332
0.0,1.0,0.0,0.0,2.5,11.333333333333334
0.0,1.0,0.0,0.0,17.5,11.666666666666666
0.097,0.69,0.214,0.4019,17.5,16.666666666666668
0.0,0.835,0.165,0.3321,17.5,19.333333333333332
0.0,0.909,0.091,0.1027,17.5,20.333333333333332
0.0,0.615,0.385,0.657,22.5,22.333333333333332
0.221,0.697,0.083,-0.452,22.5,14.0
0.0,0.914,0.086,0.1779,7.5,11.0
0.0,1.0,0.0,0.0,17.5,11.666666666666666
0.0,0.893,0.107,0.5927,7.5,15.666666666666666
0.167,0.833,0.0,-0.1027,17.5,10.666666666666666
0.0,0.68,0.32,0.5106,17.5,17.333333333333332
0.0,0.535,0.465,0.8271,17.5,15.666666666666666
0.0,0.674,0.326,0.4404,2.5,18.0
0.0,0.655,0.345,0.7003,7.5,15.0
0.124,0.606,0.27,0.4854,7.5,15.666666666666666
0.096,0.578,0.327,0.7506,7.5,15.666666666666666
0.109,0.624,0.266,0.5827,2.5,6.333333333333333
0.198,0.276,0.525,0.7742,17.5,6.666666666666667
0.0,1.0,0.0,0.0,17.5,9.666666666666666
0.0,0.925,0.075,0.1779,7.5,9.666666666666666
0.0,0.941,0.059,0.1779,7.5,6.333333333333333
0.0,1.0,0.0,0.0,12.5,12.333333333333334
0.0,1.0,0.0,0.0,22.5,14.333333333333334
0.0,1.0,0.0,0.0,17.5,19.0
0.105,0.895,0.0,-0.2755,7.5,6.0
0.0,1.0,0.0,0.0,17.5,7.666666666666667
0.0,1.0,0.0,0.0,17.5,14.0
0.199,0.643,0.158,-0.1779,7.5,6.333333333333333
0.0,0.841,0.159,0.1779,17.5,9.666666666666666
0.137,0.758,0.105,-0.2263,7.5,11.0
0.057,0.647,0.297,0.787,17.5,18.333333333333332
0.081,0.597,0.321,0.9353,22.5,14.0
0.0,1.0,0.0,0.0,17.5,7.666666666666667
0.0,1.0,0.0,0.0,17.5,9.0
0.0,0.671,0.329,0.8519,12.5,12.0
0.0,0.704,0.296,0.6369,17.5,14.666666666666666
0.0,0.579,0.421,0.623,17.5,17.333333333333332
0.211,0.789,0.0,-0.3412,17.5,3.6666666666666665
0.0,0.563,0.437,0.7351,17.5,21.666666666666668
0.207,0.447,0.346,0.5267,7.5,24.333333333333332
0.134,0.866,0.0,-0.1779,17.5,10.666666666666666
0.0,0.714,0.286,0.4939,7.5,10.666666666666666
0.0,0.621,0.379,0.7717,12.5,18.333333333333332
0.0,0.691,0.309,0.7717,2.5,15.333333333333334
0.061,0.65,0.29,0.7425,17.5,18.0
0.0,0.53,0.47,0.7351,12.5,15.333333333333334
0.073,0.927,0.0,-0.296,17.5,5.666666666666667
0.0,0.791,0.209,0.5719,17.5,22.666666666666668
0.206,0.667,0.128,-0.34,17.5,11.333333333333334
0.121,0.558,0.321,0.6486,7.5,12.333333333333334
0.045,0.876,0.079,0.3172,7.5,16.0
0.175,0.707,0.119,-0.1263,7.5,4.666666666666667
0.0,0.91,0.09,0.2617,2.5,21.666666666666668
0.143,0.571,0.286,0.4588,22.5,16.666666666666668
0.305,0.695,0.0,-0.6908,17.5,10.0
0.0,1.0,0.0,0.0,17.5,12.0
0.0,0.802,0.198,0.7351,17.5,18.333333333333332
0.0,0.856,0.144,0.7351,2.5,20.333333333333332
0.069,0.482,0.449,0.93,2.5,20.0
0.117,0.68,0.204,0.2263,22.5,15.0
0.0,1.0,0.0,0.0,17.5,9.0
0.146,0.854,0.0,-0.34,12.5,6.0
0.112,0.888,0.0,-0.34,12.5,11.666666666666666
0.0,0.673,0.327,0.657,7.5,18.666666666666668
0.062,0.774,0.164,0.6092,7.5,18.0
0.0,0.73,0.27,0.5719,17.5,17.666666666666668
0.187,0.813,0.0,-0.3182,12.5,6.666666666666667
0.0,1.0,0.0,0.0,17.5,8.333333333333334
0.0,0.791,0.209,0.4404,2.5,5.333333333333333
0.0,1.0,0.0,0.0,17.5,5.666666666666667
0.0,0.828,0.172,0.3612,12.5,17.333333333333332
0.055,0.677,0.268,0.8223,12.5,19.666666666666668
0.0,0.804,0.196,0.296,7.5,18.333333333333332
0.0,1.0,0.0,0.0,17.5,10.333333333333334
0.0,1.0,0.0,0.0,12.5,17.0
0.0,0.726,0.274,0.5267,22.5,12.333333333333334
0.0,0.704,0.296,0.6369,17.5,22.333333333333332
0.0,0.756,0.244,0.6369,12.5,18.333333333333332
0.0,0.705,0.295,0.7976,7.5,21.666666666666668
0.0,0.72,0.28,0.5413,17.5,17.333333333333332
0.0,0.658,0.342,0.6915,17.5,9.333333333333334
0.0,0.784,0.216,0.296,17.5,7.666666666666667
0.0,0.891,0.109,0.296,17.5,8.0
0.0,0.556,0.444,0.4939,17.5,16.666666666666668
0.515,0.485,0.0,-0.6486,17.5,7.333333333333333
0.0,0.574,0.426,0.886,2.5,10.333333333333334
0.0,1.0,0.0,0.0,17.5,13.0
0.0,1.0,0.0,0.0,17.5,7.666666666666667
0.0,1.0,0.0,0.0,12.5,20.666666666666668
0.0,1.0,0.0,0.0,17.5,10.0
0.255,0.745,0.0,-0.34,17.5,4.0
0.0,1.0,0.0,0.0,17.5,14.666666666666666
0.0,0.657,0.343,0.3832,17.5,8.0
0.0,0.488,0.512,0.6369,17.5,20.0
0.0,0.543,0.457,0.6369,17.5,18.333333333333332
0.0,1.0,0.0,0.0,17.5,21.0
0.0,1.0,0.0,0.0,17.5,16.666666666666668
0.0,1.0,0.0,0.0,17.5,12.0
0.0,0.837,0.163,0.5719,17.5,22.333333333333332
0.0,1.0,0.0,0.0,17.5,14.333333333333334
0.183,0.817,0.0,-0.5719,2.5,6.333333333333333
0.0,0.872,0.128,0.296,7.5,16.0
0.0,0.707,0.293,0.4404,17.5,17.333333333333332
0.106,0.818,0.076,-0.25,17.5,8.666666666666666
0.0,0.827,0.173,0.3182,17.5,15.666666666666666
0.0,0.811,0.189,0.2732,17.5,12.333333333333334
0.29,0.71,0.0,-0.6486,17.5,11.0
0.0,1.0,0.0,0.0,2.5,15.0
0.146,0.854,0.0,-0.34,17.5,9.333333333333334
0.224,0.776,0.0,-0.6705,2.5,13.333333333333334
0.0,1.0,0.0,0.0,17.5,10.666666666666666
0.142,0.858,0.0,-0.3559,12.5,6.666666666666667
0.0,1.0,0.0,0.0,17.5,15.333333333333334
0.569,0.431,0.0,-0.765,2.5,10.333333333333334
0.0,0.714,0.286,0.4588,2.5,20.333333333333332
0.291,0.709,0.0,-0.6249,17.5,8.333333333333334
0.188,0.688,0.124,-0.34,17.5,10.666666666666666
0.0,1.0,0.0,0.0,17.5,17.0
0.0,1.0,0.0,0.0,17.5,13.333333333333334
0.0,1.0,0.0,0.0,17.5,13.0
0.204,0.255,0.541,0.6486,17.5,23.0
0.0,0.736,0.264,0.5106,12.5,11.666666666666666
0.0,1.0,0.0,0.0,17.5,13.0
0.0,1.0,0.0,0.0,22.5,17.333333333333332
0.149,0.614,0.237,0.25,7.5,9.333333333333334
0.326,0.674,0.0,-0.4404,17.5,5.0
0.0,1.0,0.0,0.0,7.5,19.333333333333332
0.0,1.0,0.0,0.0,17.5,18.333333333333332
0.0,0.584,0.416,0.6915,17.5,11.333333333333334
0.0,0.814,0.186,0.4767,17.5,19.666666666666668
0.098,0.747,0.155,0.25,2.5,8.666666666666666
0.341,0.659,0.0,-0.6908,17.5,12.666666666666666
0.0,1.0,0.0,0.0,17.5,14.0
0.0,1.0,0.0,0.0,17.5,12.333333333333334
0.0,1.0,0.0,0.0,17.5,14.0
0.0,0.744,0.256,0.4767,17.5,16.0
0.0,0.833,0.167,0.296,7.5,16.666666666666668
0.355,0.645,0.0,-0.8316,17.5,8.666666666666666
0.0,0.641,0.359,0.4215,17.5,19.0
0.194,0.806,0.0,-0.34,17.5,9.0
0.192,0.808,0.0,-0.5859,7.5,2.3333333333333335
0.104,0.732,0.165,0.25,17.5,8.0
0.327,0.495,0.178,-0.4588,2.5,5.0
0.234,0.638,0.128,-0.4588,22.5,10.666666666666666
0.085,0.699,0.217,0.5574,2.5,9.0
0.19,0.657,0.153,-0.25,22.5,4.666666666666667
0.183,0.669,0.148,-0.25,17.5,7.333333333333333
0.0,1.0,0.0,0.0,17.5,14.666666666666666
0.367,0.633,0.0,-0.4404,17.5,6.666666666666667
0.0,0.654,0.346,0.7082,17.5,11.666666666666666
0.0,1.0,0.0,0.0,17.5,6.0
0.0,1.0,0.0,0.0,2.5,5.0
0.0,1.0,0.0,0.0,17.5,10.333333333333334
0.082,0.709,0.209,0.5574,12.5,10.333333333333334
0.0,0.633,0.367,0.4404,2.5,19.0
0.0,0.791,0.209,0.4404,22.5,19.333333333333332
0.0,0.828,0.172,0.4404,12.5,16.666666666666668
0.0,1.0,0.0,0.0,22.5,7.666666666666667
0.091,0.909,0.0,-0.2755,7.5,8.333333333333334
0.0,0.892,0.108,0.1779,17.5,15.333333333333334
0.0,1.0,0.0,0.0,17.5,11.333333333333334
0.0,0.898,0.102,0.1779,7.5,13.666666666666666
0.0,0.588,0.412,0.5994,17.5,18.666666666666668
0.0,0.751,0.249,0.5106,22.5,9.0
0.189,0.629,0.183,-0.0276,22.5,8.666666666666666
0.24,0.681,0.079,-0.5001,22.5,11.333333333333334
0.07,0.93,0.0,-0.128,7.5,10.333333333333334
0.524,0.476,0.0,-0.6705,17.5,11.666666666666666
0.379,0.621,0.0,-0.6705,17.5,14.666666666666666
0.132,0.698,0.171,0.128,17.5,12.0
0.221,0.268,0.51,0.5118,12.5,14.666666666666666
0.167,0.353,0.48,0.6378,12.5,14.666666666666666
0.0,0.72,0.28,0.5423,17.5,17.0
0.0,1.0,0.0,0.0,17.5,16.333333333333332
0.0,0.536,0.464,0.886,12.5,12.333333333333334
0.209,0.791,0.0,-0.2755,17.5,15.333333333333334
0.265,0.596,0.139,-0.4404,17.5,7.666666666666667
0.0,0.618,0.382,0.4753,17.5,13.0
0.0,0.656,0.344,0.2732,17.5,17.0
0.0,1.0,0.0,0.0,17.5,11.666666666666666
0.151,0.692,0.157,0.0387,22.5,10.0
0.0,0.758,0.242,0.4939,7.5,7.666666666666667
0.192,0.489,0.32,0.5267,2.5,20.666666666666668
0.053,0.854,0.092,0.2716,7.5,14.666666666666666
0.0,0.85,0.15,0.3182,17.5,17.666666666666668
0.375,0.625,0.0,-0.34,17.5,8.0
0.231,0.769,0.0,-0.34,17.5,6.0
0.0,0.787,0.213,0.6597,12.5,17.0
0.0,1.0,0.0,0.0,12.5,11.666666666666666
0.295,0.316,0.389,0.2263,17.5,14.666666666666666
0.195,0.805,0.0,-0.1779,17.5,13.0
0.0,1.0,0.0,0.0,17.5,9.666666666666666
0.0,1.0,0.0,0.0,17.5,12.666666666666666
0.0,0.764,0.236,0.5267,17.5,16.0
0.496,0.504,0.0,-0.7096,17.5,8.333333333333334
0.204,0.796,0.0,-0.7096,12.5,16.0
0.0,0.568,0.432,0.5859,17.5,22.333333333333332
0.0,0.466,0.534,0.8834,17.5,23.333333333333332
0.238,0.762,0.0,-0.5709,7.5,6.0
0.0,0.756,0.244,0.6369,17.5,11.666666666666666
0.0,1.0,0.0,0.0,17.5,21.0
0.0,1.0,0.0,0.0,2.5,13.0
0.0,0.674,0.326,0.4404,17.5,18.666666666666668
0.0,0.897,0.103,0.4588,2.5,12.0
0.164,0.718,0.118,-0.2263,12.5,15.333333333333334
0.0,1.0,0.0,0.0,17.5,8.333333333333334
0.0,0.882,0.118,0.4939,7.5,11.0
0.363,0.637,0.0,-0.6908,17.5,9.333333333333334
0.0,1.0,0.0,0.0,17.5,14.666666666666666
0.0,0.571,0.429,0.4588,17.5,10.0
0.0,0.632,0.368,0.5423,17.5,14.333333333333334
0.067,0.933,0.0,-0.0772,17.5,14.666666666666666
0.048,0.952,0.0,-0.0772,17.5,13.333333333333334
0.0,1.0,0.0,0.0,7.5,5.666666666666667
0.0,0.872,0.128,0.3919,7.5,13.0
0.0,1.0,0.0,0.0,17.5,13.0
0.0,1.0,0.0,0.0,17.5,13.333333333333334
0.0,1.0,0.0,0.0,17.5,14.333333333333334
0.143,0.857,0.0,-0.128,17.5,11.666666666666666
0.0,1.0,0.0,0.0,17.5,13.666666666666666
0.0,1.0,0.0,0.0,17.5,4.333333333333333
0.091,0.837,0.072,-0.1689,17.5,7.666666666666667
0.0,1.0,0.0,0.0,17.5,14.0
0.123,0.877,0.0,-0.2755,7.5,10.0
0.0,1.0,0.0,0.0,17.5,15.666666666666666
0.368,0.632,0.0,-0.5423,17.5,7.0
0.059,0.721,0.22,0.7083,12.5,12.0
0.0,0.741,0.259,0.2732,17.5,13.0
0.26,0.637,0.103,-0.4939,17.5,4.0
0.0,0.598,0.402,0.8126,12.5,8.666666666666666
0.187,0.747,0.066,-0.6369,17.5,19.666666666666668
0.0,1.0,0.0,0.0,22.5,14.666666666666666
0.0,0.633,0.367,0.4404,12.5,18.666666666666668
0.157,0.327,0.516,0.8218,7.5,11.666666666666666
0.073,0.687,0.24,0.8218,7.5,8.333333333333334
0.5,0.167,0.333,-0.4588,17.5,8.333333333333334
0.0,1.0,0.0,0.0,17.5,10.666666666666666
0.205,0.795,0.0,-0.2023,12.5,11.666666666666666
0.063,0.877,0.06,-0.0258,7.5,16.333333333333332
0.0,1.0,0.0,0.0,17.5,5.666666666666667
0.145,0.855,0.0,-0.296,2.5,10.0
0.189,0.811,0.0,-0.1027,22.5,7.666666666666667
0.065,0.703,0.232,0.6249,17.5,14.333333333333334
0.0,0.877,0.123,0.1027,17.5,19.666666666666668
0.083,0.866,0.051,-0.2047,12.5,7.0
0.121,0.845,0.033,-0.5327,7.5,7.0
0.264,0.472,0.264,0.0,17.5,4.0
0.154,0.495,0.352,0.5574,17.5,8.333333333333334
0.126,0.586,0.288,0.5574,17.5,7.666666666666667
0.0,1.0,0.0,0.0,17.5,13.666666666666666
0.0,1.0,0.0,0.0,17.5,16.0
0.117,0.762,0.121,0.0387,22.5,9.666666666666666
0.0,1.0,0.0,0.0,17.5,7.666666666666667
0.037,0.898,0.065,0.2716,12.5,6.666666666666667
0.0,0.435,0.565,0.886,12.5,16.0
0.0,0.617,0.383,0.8271,17.5,14.333333333333334
0.0,0.697,0.303,0.8271,12.5,8.0
0.065,0.701,0.234,0.7426,12.5,12.0
0.0,1.0,0.0,0.0,12.5,17.333333333333332
0.112,0.801,0.087,-0.2589,7.5,3.6666666666666665
0.305,0.695,0.0,-0.3875,17.5,4.333333333333333
0.312,0.577,0.111,-0.6369,17.5,14.666666666666666
0.0,0.492,0.508,0.4753,17.5,12.666666666666666
0.0,1.0,0.0,0.0,17.5,14.333333333333334
0.0,1.0,0.0,0.0,17.5,8.333333333333334
0.0,1.0,0.0,0.0,12.5,9.0
0.252,0.748,0.0,-0.4019,17.5,13.333333333333334
0.0,0.495,0.505,0.802,17.5,23.333333333333332
0.0,0.8,0.2,0.3612,17.5,13.0
0.153,0.847,0.0,-0.4019,17.5,5.333333333333333
0.0,1.0,0.0,0.0,2.5,10.25
0.0,0.757,0.243,0.666,7.5,6.333333333333333
0.0,1.0,0.0,0.0,7.5,13.0
0.0,1.0,0.0,0.0,12.5,5.333333333333333
0.0,1.0,0.0,0.0,17.5,13.0
0.0,0.85,0.15,0.4588,12.5,12.333333333333334
0.089,0.764,0.146,0.2263,17.5,7.0
0.283,0.578,0.139,-0.3612,17.5,6.333333333333333
0.0,0.556,0.444,0.7506,22.5,21.0
0.0,1.0,0.0,0.0,17.5,13.0
0.162,0.668,0.171,0.0313,17.5,5.666666666666667
0.299,0.612,0.088,-0.4767,17.5,7.666666666666667
0.0,0.748,0.252,0.7506,17.5,8.333333333333334
0.161,0.839,0.0,-0.3612,17.5,6.333333333333333
0.0,0.413,0.587,0.7964,2.5,22.0
0.0,0.568,0.432,0.5859,22.5,20.333333333333332
0.43,0.349,0.221,-0.4215,17.5,18.333333333333332
0.0,0.818,0.182,0.6124,7.5,17.666666666666668
0.394,0.606,0.0,-0.6369,12.5,10.666666666666666
0.259,0.741,0.0,-0.4939,2.5,6.0
0.186,0.643,0.171,-0.0516,17.5,2.3333333333333335
0.306,0.694,0.0,-0.296,17.5,9.666666666666666
0.0,0.633,0.367,0.4404,17.5,17.666666666666668
0.0,0.451,0.549,0.743,2.5,20.0
0.198,0.802,0.0,-0.4939,17.5,8.0
0.0,0.686,0.314,0.4939,17.5,17.0
0.0,1.0,0.0,0.0,17.5,9.0
0.0,0.796,0.204,0.3182,17.5,12.333333333333334
0.326,0.674,0.0,-0.4419,22.5,14.333333333333334
0.155,0.663,0.182,0.1263,17.5,9.666666666666666
0.165,0.562,0.273,0.7783,12.5,6.666666666666667
